text,label,class_name,url
"Махачев рассказал о планах на будущее. Боец UFC Ислам Махачев рассказал о планах на будущее. Его слова приведены наYouTube-канале Мурада Алискерова. Махачев отметил, что его будущее связано исключительно с Россией. «Я патриот, я люблю свою родину. Я всегда ищу возможность поскорее вернуться. Родители, семья, близкие — все здесь. Основная часть близких друзей здесь. Для меня тема близких важнее всего остального. Я думаю о будущем, строю планы на родной земле», — заявил Махачев. 34-летний Махачев провел в UFC 29 поединков, в которых одержал 28 побед. Ранее он был чемпионом организации в легком весе. В настоящий момент спортсмен возглавляет ее абсолютный рейтинг вне зависимости от весовых категорий.",0,sport,https://lenta.ru/news/2026/06/05/mahachev-rasskazal-o-planah-na-buduschee/
"Россиянин помог «Каролине» выиграть у «Вегаса» и сравнять счет в финале Кубка Стэнли. Россиянин помог «Каролине» выиграть у «Вегаса» и сравнять счет в финале Кубка Стэнли. Об этом сообщает корреспондент «Ленты.ру». По ходу третьего периода хоккеисты «Харрикейнз» проигрывали 0:2. Однако в промежутке с 51-й по 56-ю минуты они перевернули ход встречи, забросив три шайбы подряд. Российский форвард Андрей Свечников принял участие в третьей голевой комбинации. Основное время матча завершилось со счетом 3:3, а в овертайме победу «Каролине» принес точный бросок Сета Джарвиса. Таким образом, «Харрикейнз» по итогам первых двух домашних матчей сравняли счет в финальной серии Кубка Стэнли — 1-1. Третья игра в противостоянии пройдет в Парадайсе, штат Невада, в ночь на воскресенье, 7 июня. Она начнется в 03:00 по московскому времени.",0,sport,https://lenta.ru/news/2026/06/05/rossiyanin-pomog-karoline-vyigrat-u-vegasa-i-sravnyat-schet-v-finale-kubka-stenli/
"Стал известен самый дорогой футболист РПЛ. Стал известен самый дорогой футболист Российской премьер-лиги (РПЛ). Об этомсообщаетсайт Международного центра спортивных исследований (CIES). Первую строчку в рейтинге занял полузащитник московского «Локомотива»Алексей Батраков. Его трансферная стоимость оценивается от 29 до 33 миллионов евро. Второе место осталось за Педро дос Сантосом из«Зенита», которого оценили в 28-32 миллиона евро. Замкнул тройку самых дорогих игроков чемпионата России полузащитник ЦСКАМатвей Кисляк— он стоит от 27 до 31 миллионов.",0,sport,https://lenta.ru/news/2026/06/04/stal-izvesten-samyy-dorogoy-futbolist-rpl/
"Россиянин поставил на победу Соболенко и проиграл семь миллионов рублей. Россиянин поставил на победу белорусской теннисистки Арины Соболенко в матче 1/4 финала «Ролан Гаррос» с россиянкой Дианой Шнайдер и проиграл 7 000 000 рублей. Об этом сообщаетBetonmobile. Первый сет в игре остался за Соболенко. Во второй партии, когда белоруска проигрывала со счетом 5:6, клиент букмекерской конторы решил сделать ставку на ее победу с коэффициентом 1,14. В итоге поединок завершился победой Шнайдер в трех сетах со счетом 3:6, 7:5, 6:0. Таким образом, Шнайдер вышла в полуфинал Открытого чемпионата Франции. Там онауступилапольской теннисистке Майе Хвалиньской со счетом 6:7, 4:6.",0,sport,https://lenta.ru/news/2026/06/04/rossiyanin-postavil-na-pobedu-sobolenko-i-proigral-sem-millionov-rubley/
"В «Ливерпуле» назначили нового главного тренера. В «Ливерпуле» назначили нового главного тренера. Об этомсообщаетсайт английского футбольного клуба. Новым наставником «красных» стал баскский специалист Андони Ираола. Детали соглашения не разглашаются. С 2023 года 43-летний Ираола тренировал «Борнмут». Под его руководством клуб последовательно занимал 12-е, 9-е и 6-е места в турнирной таблице Английской премьер-лиги (АПЛ). Ранее Ираола работал с кипрским АЕКом, а также испанскими «Мирандесом» и «Райо Вальекано». В качестве игрока он выступал за «Атлетик» изБильбао(2003-2015) и «Нью-Йорк Сити» (2015-2017).",0,sport,https://lenta.ru/news/2026/06/04/v-liverpule-naznachili-novogo-glavnogo-trenera/
"В «Реал Сосьедад» поделились планами относительно российского футболиста Захаряна. В «Реал Сосьедад» поделились планами относительно российского футболиста Захаряна. Об этом сообщаетAS. Отмечается, что в клубе из Сан-Себастьяна недовольны нестабильной игрой россиянина. Летом его могут как продать, так и отдать в аренду. Руководство баскской команды высоко оценивает технические способности 23-летнего футболиста, но при этом считает, что ему нужно набраться опыта в другой команде чемпионатаИспании. Захарян выступает за «Реал Сосьедад» с лета 2023 года. В прошедшем сезоне он провел 21 матч, в которых забил один мяч и получил три желтые карточки.",0,sport,https://lenta.ru/news/2026/06/04/v-real-sosiedad-podelilis-planami-otnositelno-rossiyskogo-futbolista-zaharyana/
"В Кремле ответили на вопрос о поездке Путина на Чемпионат мира по футболу в США. Пресс-секретарьпрезидента РоссииДмитрий Песковпрокомментировал возможные планы Владимира Путина поехать на Чемпионат мира по футболу вСША. Его слова приводитРИА Новости. Песков заявил, что Путин не планирует визит на Чемпионат мира по футболу в США. «Путин не поедет», — сказал он. Чемпионат мира по футболу 2026 года запланирован на территории трех стран — США,КанадыиМексики. Мероприятие пройдет с 11 июня по 19 июля.",0,sport,https://lenta.ru/news/2026/06/05/v-kremle-otvetili-na-vopros-o-poezdke-putina-na-chempionat-mira-po-futbolu-v-ssha/
"Россиянка Шнайдер проиграла 114-й ракетке мира и не вышла в финал «Ролан Гаррос». РоссиянкаДиана Шнайдерпроиграла 114-й ракетке мира изПольшиМайе Хвалиньскойи не вышла в финал «Ролан Гаррос». Об этом сообщает корреспондент «Ленты.ру». Шнайдер уступила сопернице в двух партиях со счетом 6:7, 4:6. Матч продолжался 2 часа и 10 минут. Таким образом, 23-я ракетка мира не смогла пробиться в финал Открытого чемпионатаФранции, где сыграет ее соотечественница Мирра Андреева. Ранее 19-летняя россиянкаобыгралав двух партиях украинкуМарту Костюк.",0,sport,https://lenta.ru/news/2026/06/04/rossiyanka-shnayder-proigrala-114-y-raketke-mira-i-ne-vyshla-v-final-rolan-garros/
"Российского велогонщика дисквалифицировали за кокаин. Российского велогонщика Мамыра Сташа дисквалифицировали на три месяца за кокаин. Об этомсообщаетсайт Российского Антидопингового агентства (РУСАДА). Сташ нарушил пункт 4.1 Общероссийских антидопинговых правил. Помимо кокаина, в его допинг-пробе обнаружили метаболит. «К спортсмену была применена дисквалификация на три месяца, начиная с даты вынесения решения 12 февраля 2026 года, с зачетом отбытого срока временного отстранения, а именно с 14 ноября 2025 года», — сказано в заявлении антидопингового агентства. Таким образом, к текущему моменту Сташ уже отбыл дисквалификацию.",0,sport,https://lenta.ru/news/2026/06/04/rossiyskogo-velogonschika-diskvalifitsirovali-za-kokain/
"В РФС объяснили сложность присвоения Сафонову звания заслуженного мастера спорта. Советник президента Российского футбольного союза (РФС) Алексей Сорокин объяснил сложность присвоения российскому голкиперу ПСЖ Матвею Сафонову звания заслуженного мастера спорта (ЗМС) за вторую победу в Лиге чемпионов. Его слова приводитРИА Новости. Сорокин заявил, что решение принимает Министерство спорта, подчеркнув, что у ведомства есть четкие регламенты на этот счет. «Сафонов — молодец, бесспорный красавец, прославляет Россию», — добавил он. 30 мая ПСЖодержал победунад лондонским «Арсеналом» в финале Лиги чемпионов. Основное и дополнительное время матча завершилось со счетом 1:1, в серии пенальти парижане оказались сильнее со счетом 4:3. Сафонов провел на поле всю встречу.",0,sport,https://lenta.ru/news/2026/06/04/v-rfs-ob-yasnili-slozhnost-prisvoeniya-safonovu-zvaniya-zasluzhennogo-mastera-sporta/
"В ПСЖ определились с покупкой Батракова. В ПСЖ определились с покупкой полузащитника «Локомотива» Алексея Батракова. Об этом сообщаетLe Parisien. Издание отмечает, что в клубе отказались от покупки 20-летнего российского футболиста. Это связано с тем, что парижане планируют усилить другие позиции. Речь идет о приобретении 19-летнего нападающего «Борнмута» Эли Жуниора Крупи, а также 18-летнего вратаря «Милана» Алессандро Лонгони. Неделю назадсообщалосьоб интересе ПСЖ к Батракову. Агент футболиста Тимур Гурцкая говорил, что его подопечный был как никогда близок к переходу. Также он утверждал, что после покупки Батракова могли отдать в аренду. Ранее Батраковбыл названсамым дорогим футболистом России, по версии портала Transfermarkt. Полузащитник подорожал на три миллиона евро и теперь оценивается в 28 миллионов.",0,sport,https://lenta.ru/news/2026/06/04/v-pszh-opredelilis-s-pokupkoy-batrakova/
"Мирра Андреева победила скандальную украинку в полуфинале «Ролан Гаррос». Россиянка впервые вышла в финал турнира Большого шлема. Российская теннисистка Мирра Андреева победила украинкуМарту Костюкв полуфинале «Ролан Гаррос»-2026. Об этом сообщает корреспондент «Ленты.ру». Встреча прошла в четверг, 4 июня, ипродлиласьдва сета. В первой партии Андреева уверенно взяла верх со счетом 6:1, а во втором сете украинка попыталась навязать борьбу. Решающим стал брейк в исполнении россиянки в восьмом гейме, после чего Андреева уверенно подала на матч — 6:3. Спортсменки провели на корте 1 час 16 минут. За матч Андреева два раза подала навылет, допустила две двойные ошибки и реализовала пять брейк-пойнтов из 13 заработанных. На счету Костюк один эйс, четыре двойные ошибки и один реализованный брейк-пойнт из пяти.",0,sport,https://lenta.ru/news/2026/06/04/rossiyanka-andreeva-pobedila-skandalnuyu-ukrainku/
"Определен главный фаворит ЧМ-2026. Определен главный фаворит чемпионата мира по футболу 2026 года. Об этом сообщаетBetonmobile. Букмекеры считают, что первенство планеты выиграет сборнаяИспании. Поставить на ее победу можно с коэффициентом 5,80. Также в тройку фаворитов входят командыФранциии Англии. Сделать ставку на успех французов можно с коэффициентом 6,00, а победа англичан оценивается с котировкой 7,70.",0,sport,https://lenta.ru/news/2026/06/04/opredelen-glavnyy-favorit-chm-2026/
"Россиянка Андреева обыграла украинку и вышла в финал «Ролан Гаррос». Российская теннисистка Мирра Андреева обыграла украинкуМарту Костюки вышла в финал «Ролан Гаррос»-2026. Об этом сообщает корреспондент «Ленты.ру». Поединок завершился победой 19-летней россиянки в двух партиях со счетом 6:1, 6:3. Он продолжался 1 час и 16 минут. В решающем матче турнира Андреева встретится с победителем противостояния между россиянкойДианой Шнайдери полькойМайей Хвалиньской. Оно пройдет позднее в четверг, 4 июня.",0,sport,https://lenta.ru/news/2026/06/04/rossiyanka-andreeva-obygrala-ukrainku-i-vyshla-v-final-rolan-garros/
"Россиянка Андреева рассказала о мести украинской теннисистке. Российская теннисистка Мирра Андреева рассказала о мести украинкеМарте Костюкпосле выхода в финал «Ролан Гаррос». Об этом она заявила в интервью после матча, оно доступно наYouTube-каналетурнира. «Рада, что удалось отомстить за финал вМадридеи впервые выйти в финал турнира ""Большого шлема"". Я никогда не чувствовала себя такой счастливой, очень жду своего последнего матча в Париже», — отметила Андреева. Также 19-летняя россиянка оценила, как для нее проходила игра. «Было очень ветрено, не могла понять, в какую сторону дует ветер. Но я сказала себе, что буду бороться и отдам все свои силы. Такой настрой помог мне выйти в финал», — признала теннисистка.",0,sport,https://lenta.ru/news/2026/06/04/rossiyanka-andreeva-rasskazala-o-mesti-ukrainskoy-tennisistke/
"Аршавин назвал темную лошадку чемпионата мира по футболу. Бывший нападающий сборной России Андрей Аршавин в интервьюYouTube-каналу FONBET назвал темную лошадку чемпионата мира по футболу 2026 года. Эксперт заявил, что такой командой может стать сборная Колумбии. При этом фаворитами он считает сборные Испании, Франции и Англии. Ранее букмекерыназвалифаворита на звание лучшего бомбардира чемпионата мира по футболу 2026 года. Аналитики посчитали, что нападающий сборной Франции Килиан Мбаппе — главный фаворит гонки бомбардиров с коэффициентом 7,00.",0,sport,https://lenta.ru/news/2026/06/04/arshavin-nazval-temnuyu-loshadku-chempionata-mira-po-futbolu/
"Билялетдинов ответил экс-игроку сборной Нидерландов про допинг сборной России на Евро-2008. Бывший хавбексборной РоссииДинияр Билялетдиновответил на слова экс-полузащитника сборной Нидерландов Рафаэла Ван дер Варта о допинге в отечественной команде на чемпионате Европы 2008 года. Его цитирует«Спорт-Экспресс». Спортсмен назвал обвинения смешными. «Его слова звучат нелепо, пусть оправдание получше придумает. Обиделся, видимо, за то, что мы их переехали», — заявил Билялетдинов. Ранее Ван дер Вартнамекнул, что футболисты российской команды использовали допинг на Евро-2008. По его воспоминаниям, в дополнительное время соперники «бегали как новенькие», а на результат игры могла повлиять «допинговая история в России».",0,sport,https://lenta.ru/news/2026/06/04/bilyaletdinov-otvetil-eks-igroku-sbornoy-niderlandov-pro-doping-sbornoy-rossii-na-evro-2008/
"Аршавин ответил бывшему игроку сборной Нидерландов про допинг сборной России на Евро-2008. Бывший нападающий сборной России Андрей Аршавин в интервьюYouTube-каналу FONBET ответил на слова экс-полузащитника сборной Нидерландов Рафаэла Ван дер Варта о допинге в отечественной команде на чемпионате Европы 2008 года. «Я сам не понял, как я бегал в том матче. Для меня самого удивительно», — заявил Аршавин. Он подчеркнул, что в футболе редко применяют допинг, так как это не циклический вид спорта. Ранее Ван дер Вартнамекнулна то, что футболисты российской команды использовали допинг на Евро-2008. По его воспоминаниям, в дополнительное время россияне бегали как новенькие, а на результат игры могла повлиять «допинговая история в России».",0,sport,https://lenta.ru/news/2026/06/04/arshavin-otvetil-byvshemu-igroku-sbornoy-niderlandov-pro-doping-sbornoy-rossii-na-evro-2008/
"В Москве пройдет хоккейный матч между Россией и США. Товарищеский матч между российскими и американскими хоккеистами пройдет вМоскве1 июля. Об этом заявил глава Американской торговой палаты в России (AmCham) Роберт Эйджи во время выступления на Петербургском международном экономическом форуме, его цитируетРИА Новости. Эйджи порадовался проведению хоккейного матча, приуроченного к 250-летнему юбилеюСША. «Надеемся, что таким образом мы тоже поспособствуем некому таянию льда между нами», — отметил он. Инициатива исходит от Американской торговой палаты в России. Американцы выступили организаторами мероприятия.",0,sport,https://lenta.ru/news/2026/06/04/v-moskve-proydet-hokkeynyy-match-mezhdu-rossiey-i-ssha/
"Чемпиону UFC запретили посещать турнир в Белом доме из-за слов о Трампе. Чемпиону Абсолютного бойцовского чемпионата (UFC) в среднем весе американцуШону Стриклендузапретили посещать турнир в Белом доме. Об этом он написал на своей странице в Instagram (запрещенная в России соцсеть; принадлежит компании Meta, признанной экстремистской организацией и запрещенной вРФ). Спортсмен заявил, что он единственный американский чемпион UFC, однако ему запретили проход на турнир в Белом доме из-за его слов о президентеСШАДональде Трампе. «Я сказал, что [премьер-министрИзраиля]Биньямин Нетаньяхууправляет Трампом. Это не мнение, а факт», — написал он. 10 мая Стриклендодержал победунад представляющимОАЭХамзатом Чимаевым раздельным решением судей. Американец стал новым чемпионом UFC в среднем весе.",0,sport,https://lenta.ru/news/2026/06/04/chempionu-ufc-zapretili-poseschat-turnir-v-belom-dome-iz-za-slov-o-trampe/
"Фетисов назвал циничными действия Исинбаевой. Двукратный олимпийский чемпион по хоккею и депутатГосдумыВячеслав Фетисовназвал циничными действия двукратной олимпийской чемпионки по легкой атлетике Елены Исинбаевой. Его слова приводитРИА Новости. Фетисов заявил, что Исинбаева гордилась выступлением под флагом России, однако ничего не сделала для того, чтобы в Международном олимпийском комитете (МОК) вернуть российским спортсменам флаг и гимн. «Она приняла решение с этим жить. Насколько она счастлива сейчас, можно только догадываться», — отметил он. 1 июня Исинбаевастолкнуласьс угрозой блокировки счетов в России. Их могут заблокировать из-за неуплаты налогов. Сумма задолженности составляет 705 тысяч рублей.",0,sport,https://lenta.ru/news/2026/06/04/fetisov-nazval-tsinichnymi-deystviya-isinbaevoy/
"Появились новые подробности о ДТП с участием бывшего футболиста сборной России. Бывший футболист сборной России Федор Кудряшов успешно перенес операцию после ДТП. Об этомРИА Новостисообщила представитель спортсмена Елена Болотова. Она подчеркнула, что Кудряшов находится дома. «С ним все хорошо», — добавила она. Ранее Telegram-канал «Mash на спорте»писал, что Кудряшов врезался на мотоцикле в машину скорой помощи. Уточнялось, что причиной ДТП стало превышение скорости бывшим футболистом. При этом Болотоваопровергла информациюо вине футболиста. По ее данным, автомобиль с медиками разворачивался через две сплошные и врезался в мотоцикл Кудряшова.",0,sport,https://lenta.ru/news/2026/06/04/poyavilis-novye-podrobnosti-o-dtp-s-uchastiem-byvshego-futbolista-sbornoy-rossii/
"Бывший игрок сборной Нидерландов намекнул на допинг у российских футболистов на Евро-2008. Бывший футболист сборной Нидерландов Рафаэль Ван дер Варт намекнул на то, что футболисты российской национальной команды использовали допинг на чемпионате Европы по футболу 2008 года. Об этом сообщаетSportnieuws. Вспоминая матч с россиянами в 1/4 финала турнира, Ван дер Варт отметил, что все их удары проходили мимо ворот командыГуса Хиддинка. «ВБазелебыло +40 градусов, мы были совершенно разбиты. Началось дополнительное время, а они были как новенькие», — заяви Ван дер Варт. По словам голландца, на результат игры могла повлиять «допинговая история в России». «Мы прессинговали и думали, что вот-вот дожмем их. А Аршавин снова стал бегать как на первой минуте. Мы больше не справлялись», — заявил бывший полузащитник.",0,sport,https://lenta.ru/news/2026/06/03/byvshiy-igrok-sbornoy-niderlandov-nameknul-na-doping-u-rossiyskih-futbolistov-na-evro-2008/
"Игрок поставил на россиянку в матче с первой ракеткой мира на «Ролан Гаррос» и выиграл. Клиент букмекерской компании (БК) сделал две ставки в live на матч 1/4 финала «Ролан Гаррос» между белорусской теннисисткой первой ракеткой мираАриной Соболенкои россиянкойДианой Шнайдери выиграл в общей сложности 4,7 миллиона рублей. Об этом сообщаетSport24. Первая ставка была на то, что в втором сете в 10-м гейме выиграет Шнайдер, коэффициент составил 5,90. Второй сет завершился со счетом 5:5. Ставка прошла и принесла россиянину 1 721 620 рублей. На второй ставке игрок заработал 3 миллиона рублей. Вторая ставка была на победу Шнайдер в пятом гейме третьего сета с коэффициентом 1,50. Третий сет завершился со счетом 6:0 в пользу Шнайдер.",0,sport,https://lenta.ru/news/2026/06/04/igrok-postavil-na-rossiyanku-v-matche-s-pervoy-raketkoy-mira-na-rolan-garros-i-vyigral/
"Винус Уильямс оценила слова первой ракетки мира Соболенко о желании уйти из тенниса. Американская теннисисткаВинус Уильямсоценила слова первой ракетки мираАрины Соболенкоо желании уйти из спорта. Об этом сообщается в аккаунте TNT Sports в соцсетиX. Спортсменка отметила, прониклась эмоциями представительницыБелоруссии. «Возможно, перед пресс-конференцией ей стоило бы дать себе немного больше времени, потому что я не думаю, что она действительно хочет уйти из тенниса. Это было бы трагедией и для нее, и для тенниса», — заявила Уильямс. Соболенковысказаласьо желании уйти из тенниса ранее 3 июня. Это произошло после того, как она уступила россиянкеДиане Шнайдерв 1/4 финала «Ролан Гаррос».",0,sport,https://lenta.ru/news/2026/06/03/vinus-uilyams-otsenila-slova-pervoy-raketki-mira-sobolenko-o-zhelanii-uyti-iz-tennisa/
"Супруга украинского футболиста обвинила жену Сафонова во вранье. Жена украинского полузащитника «Дженоа» Руслана Малиновского Роксана обвинила супругу российского вратаря ПСЖ Матвея Сафонова Марину Кондратюк во вранье из-за ситуации с флагом России. Об этом она написала на своей странице в Instagram(принадлежит компании Meta, признанной экстремистской организацией и запрещенной в РФ). Малиновская заявила, что российский флаг запрещен правилами. «Не надо придумывать, что кто-то что-то забыл. Его бы просто не разрешили пронести. Неужели непонятно, по какой причине?» — написала она. Кондратюксделалароссийский флаг из составных частей французского и вынесла его на поле после финального матча Лиги чемпионов. В одном из видео, появившихся в социальных сетях, она заявила, что Сафонов забыл российский флаг.",0,sport,https://lenta.ru/news/2026/06/04/supruga-ukrainskogo-futbolista-obvinila-zhenu-safonova-vo-vranie/
"Россиянин поставил на победу Бельгии в товарищеском матче и выиграл 8,5 миллиона рублей. Клиент букмекерской компании (БК) поставил более 3,2 миллиона рублей на победу сборнойБельгиипо футболу надХорватиейв товарищеском матче. Об этом сообщаетBetonmobile. Встреча проходила 2 июня в Риеке. Коэффициент на победу гостей составлял 2,65. Бельгийцы забили в ворота соперника два безответных мяча. Ставка россиянина сыграла. Его общий выигрыш превысил 8,5 миллиона рублей.",0,sport,https://lenta.ru/news/2026/06/03/rossiyanin-postavil-na-pobedu-belgii-v-tovarischeskom-matche-i-vyigral-8-5-milliona-rubley/
"Роднина порассуждала о Санкт-Петербурге в качестве спортивной столицы России. Трехкратная олимпийская чемпионка по фигурному катанию, депутат Госдумы Ирина Роднина порассуждала о том, стоит ли называть Санкт-Петербург спортивной столицей России. Об этом сообщаетSport24. «У нас Питер то культурная столица, то северная, то теперь футбольная. А есть еще и бандитский Петербург. Ну, что мы запутались?» — сказала Роднина. Бывшая фигуристка добавила, что ни один город нельзя назвать спортивной столицей. «Видов спорта полно. Как можно определить, если у одних развито одно, а у других — другое», — отметила Роднина.",0,sport,https://lenta.ru/news/2026/06/03/rodnina-porassuzhdala-o-sankt-peterburge-v-kachestve-sportivnoy-stolitsy-rossii/
"Стало известно о врезавшемся на мотоцикле в машину скорой помощи экс-игроке сборной России. Бывший футболистсборной РоссииФедор Кудряшовврезался на мотоцикле в машину скорой помощи на Кутузовском проспекте вМоскве. Об этом стало известно«Mash на спорте». По данным источника, в результате столкновения спортсмен травмировал руку. Кудряшова госпитализировали с места ДТП в состоянии средней тяжести. По предварительной информации, причиной аварии стало превышение бывшим футболистом скорости. Кудряшов находится в НИИ скорой помощи имени Н. В. Склифосовского.",0,sport,https://lenta.ru/news/2026/06/03/stalo-izvestno-o-vrezavshemsya-na-mototsikle-v-mashinu-skoroy-pomoschi-eks-igroke-sbornoy-rossii/
"Представитель экс-игрока сборной России рассказала подробности ДТП с участием футболиста. Елена Болотова, представитель бывшего футболистасборной РоссииФедора Кудряшова, рассказала«Матч ТВ»подробности ДТП с участием ее клиента и машины скорой помощи. По версии Болотовой, автомобиль с медиками разворачивался через две сплошные и врезался в Кудряшова, который ехал на большой скорости на мотоцикле. «Федор пока в больнице, его осматривают. Единственная проблема у него с рукой. Также он проходит дополнительное медицинское обследование», — заявила представитель экс-игрока. Ранее «Mash на спорте»заявил, что Кудряшов сам врезался на мотоцикле в машину скорой помощи. Уточнялось, что причиной ДТП стало превышение скорости бывшим футболистом.",0,sport,https://lenta.ru/news/2026/06/03/predstavitel-eks-igroka-sbornoy-rossii-rasskazala-podrobnosti-dtp-s-uchastiem-futbolista/
"Фетисов призвал российских хоккеистов к бойкоту Матча всех звезд НХЛ. Двукратный олимпийский чемпионВячеслав Фетисовпризвал российских игроков к бойкоту Матча всех звезд Национальной хоккейной лиги (НХЛ) в новом формате. Об этом сообщаетТАСС. По мнению бывшего хоккеиста, его соотечественники должны отстаивать свои права. «Я бы возмутился, с какой стати все будут играть под своим флагом, а мы — как остальной мир», — заявил Фетисов. Ранее НХЛ объявила об изменении формата Матча всех звезд. Со следующего сезона в мероприятии примут участие команды, составленные из игроковКанады,США,Финляндии,Швециии остального мира, в которую могут попасть россияне вместе с белорусами, чехами, словаками, немцами и другими.",0,sport,https://lenta.ru/news/2026/06/03/fetisov-prizval-rossiyskih-hokkeistov-k-boykotu-matcha-vseh-zvezd-nhl/
"Первая ракетка мира заявила о желании уйти из тенниса после поражения от россиянки. Первая ракетка мира, белорусская теннисистка Арина Соболенко высказалась о поражении от россиянки Дианы Шнайдер в 1/4 финала «Ролан Гаррос». Об этом сообщает«Чемпионат». Она отметила, что у нее нет никаких мыслей и эмоций. «Прямо сейчас хочу уйти из тенниса. Через пару дней увидим, вернусь ли я в норму», — сказала Соболенко. Ранее победу над СоболенкопрокомментировалаШнайдер. Спортсменка отметила, что у нее нет слов.",0,sport,https://lenta.ru/news/2026/06/03/pervaya-raketka-mira-zayavila-o-zhelanii-uyti-iz-tennisa-posle-porazheniya-ot-rossiyanki/
"Оценены шансы увидеть российский финал на «Ролан Гаррос» у женщин. Букмекеры оценили шансы увидеть российский финал в женском одиночном разряде на «Ролан Гаррос»-2026. Об этом сообщаетBetonmobile. Ставки на то, что россиянка Мирра Андреева обыграет в полуфинале украинкуМарту Костюк, принимаются с коэффициентом 2,10. На победу другой российской теннисисткиДианы Шнайдернад представляющейПольшуМайей Хвалиньской можно поставить с коэффициентом 1,55. Для того, чтобы поставить на российский финал, нужно собрать экспресс из побед Андреевой и Шнайдер. Коэффициент такой ставки равен 3,26.",0,sport,https://lenta.ru/news/2026/06/03/otseneny-shansy-uvidet-rossiyskiy-final-na-rolan-garros-u-zhenschin/
"Футболисты сборной Ирана получили визы для участия в ЧМ-2026. Посол Ирана в Анкаре Мохаммад-Хасан Хабиболлазаде заявил о том, что футболисты сборной Ирана получили визы для участия в чемпионате мира по футболу 2026 года. Об этом сообщаетIRIB. По его словам, визы были выданы в течение 48 часов. «Минуя необходимость в физическом присутствии игроков и в снятии у них отпечатков пальцев в мексиканском посольстве», — отметил Хабиболлазаде. Ранее стало известно, что Международная федерация футбола (ФИФА)разрешиласборной Ирана перенести базу команды из США в Мексику на чемпионате мира-2026. Команда будет базироваться в лагере в Тихуане.",0,sport,https://lenta.ru/news/2026/06/03/futbolisty-sbornoy-irana-poluchili-vizy-dlya-uchastiya-v-chm-2026/
"Россиянка оценила победу над первой ракеткой мира в 1/4 финала «Ролан Гаррос». Российская теннисистка Диана Шнайдер оценила победу над первой ракеткой мира Ариной Соболенко в 1/4 финала «Ролан Гаррос»-2026. Ее цитируетSport24. Спортсменка отметила, что у нее нет слов. «Мне кажется, что в третьем сете я наконец-то нашла свой ритм и поняла, как нужно играть: в какие моменты действовать более оборонительно, а в какие — атаковать», — заявила Шнайдер. Теннисистка также отметила, что впервые играла против Соболенко. «Поэтому я просто старалась делать все возможное до самого конца и посмотреть, что получится», — призналась россиянка.",0,sport,https://lenta.ru/news/2026/06/03/rossiyanka-otsenila-pobedu-nad-pervoy-raketkoy-mira-v-1-4-finala-rolan-garros/
